name,index,patent_count_2012,patent_count_2013,patent_count_2014,patent_count_2015,patent_count_2016
Isis Pharmaceuticals,2.0,,,,,37.0
East China Jiaotong University,3.0,,,,,3.0
ICSN Institut de Chimie des Substances Naturelles,0.0,,,,,
Animal & Plant Health Agency,1.0,,,,,
RAS - Sobolev Institute of Mathematics of SB,2.0,,,,,
Middle Tennessee State University,3.0,,,,,3.0
US Fish & Wildlife Service,4.0,,,,,
KDDI R&D Laboratories,5.0,,,,,
Sookmyung Women's University,6.0,,,,,10.0
Shanghai University of Engineering Science,0.0,,,,,2.0
Nazarbayev University,1.0,,,,,2.0
Alexandra Hospital,2.0,,,,,1.0
Broadcom Corporation,3.0,,,,,1242.0
RAS - Special Astrophysical Observatory,4.0,,,,,
Yancheng Institute of Technology,0.0,,,,,5.0
Universidad Autonoma Queretaro,1.0,,,,,
NOFIMA,2.0,,,,,1.0
Mokpo National University,3.0,,,,,2.0
Morehouse School of Medicine,4.0,,,,,15.0
Palo Alto Research Center,0.0,,,,,466.0
Advanced Micro Devices,1.0,,,,,388.0
Tata Consultancy Services,2.0,,,,,330.0
National Chi Nan University,3.0,,,,,14.0
Universite de Perpignan,4.0,,,,,2.0
China Academy of Space Technology,0.0,,,,,1.0
RAS - Steklov Mathematical Institute,0.0,,,,,
"National Institute for Laser, Plasma and Radiation Physics",1.0,,,,,1.0
Fukuoka Institute of Technology,2.0,,,,,1.0
South Australian Research and Development Institute,3.0,,,,,1.0
Utsunomiya University,4.0,,,,,1.0
The Catalan Institute of Human Paleoecology and Social Evolution (IPHES),0.0,,,,,
Manchener Gesellschaft zur Forderung der Wirtschaftswissenschaften - CESifo GmbH,1.0,,,,,
Jiaxing University,2.0,,,,,1.0
Centre Hospitalier Sainte-Anne,3.0,,,,,1.0
Korea Institute of Oriental Medicine,4.0,,,,,39.0
Peninsula Medical School Universities of Exeter and Plymouth,0.0,,,,,
Morgan State University,1.0,,,,,2.0
Azienda Ospedaliera S. Luigi Gonzaga,2.0,,,,,
Institut d'Imagerie Biomedicale,3.0,,,,,
Korea Food Research Institute,0.0,,,,,13.0
L'Institut Mutualiste Montsouris,1.0,,,,,
National Institutes of Natural Sciences - National Institute for Physiological Sciences,2.0,,,,,
Ivan Franko National University of L'viv,3.0,,,,,
Max-Plack-Institut fur Neurologische Forschung Koln,4.0,,,,,
Allergan Incorporated,0.0,,,,,56.0
Missouri State University,1.0,,,,,2.0
University of Nottingham Ningbo China,2.0,,,,,1.0
National Institutes of Natural Sciences - National Institute for Fusion Science,3.0,,,,,
Jiangsu Institute of Cancer Institute & Hospital,4.0,,,,,
King Faisal University,5.0,,,,,1.0
Stowers Institute for Medical Research,0.0,,,,,5.0
RAS - Nikolaev Institute of Inorganic Chemistry of SB,1.0,,,,,
Agricultural Biotechnology Center Godollo,2.0,,,,,
"Dongguk University, Gyeongju",3.0,,,,,5.0
CAS - Institute of Microelectronics,4.0,,,,,
AREVA,0.0,,,,,230.0
Nara Women's University,1.0,,,,,1.0
University of Veterinary and Pharmaceutical Sciences,0.0,,,,,1.0
RAS - Institute for Atmospheric Optics SB,1.0,,,,,
Xishuangbanna Tropical Botanical Garden Chinese Academy of Sciences,2.0,,,,,1.0
Volvo Car Corporation,3.0,,,,,226.0
Stazione Zoologica Anton Dohrn,0.0,,,,,1.0
Nippon Steel & Sumitomo Metal Corporation,1.0,,,,,1.0
Instituto Valenciano de Investigaciones Agrarias,2.0,,,,,1.0
Jingdezhen Ceramic Institute,3.0,,,,,1.0
"RAS - Institute of Thermophysics, Siberian Branch",4.0,,,,,
Kyoto Sangyo University,0.0,,,,,1.0
Saudi Aramco,1.0,,,,,3.0
Max-Planck-Institut fur molekulare Biomedizin,2.0,,,,,
Victor Chang Cardiac Research Institute,3.0,,,,,1.0
Municipal Health Service of Amsterdam,0.0,,,,,
Centre Hospitalier National d'Ophtalmologie des Quinze-Vingts,1.0,,,,,
Laobratoire d'Informatique pour la Mecanique et les Sciences de l'Ingenieur,2.0,,,,,
Zhejiang Ocean University,3.0,,,,,1.0
MITRE Corporation,4.0,,,,,24.0
St. Petersburg National Research University Academic of the Russian Academy of Sciences,5.0,,,,,
Applied Materials Incorporated,0.0,,,,,
Chung Hua University,1.0,,,,,14.0
Obihiro University of Agriculture and Veterinary Medicine,0.0,,,,,2.0
Honeywell,1.0,,,,,2674.0
Sangmyung University,0.0,,,,,9.0
"Cree, Inc.",1.0,,,,,468.0
State Grid,2.0,,,,,218.0
Cork Institute of Technology,3.0,,,,,3.0
Samuel Roberts Noble Foundation,0.0,,,,,9.0
Kunsan National University,1.0,,,,,5.0
Museu Paraense Emilio Goeldi,0.0,,,,,1.0
University of Technology and Agriculture,0.0,,,,,
West Chester University,1.0,,,,,1.0
Waterford Institute of Technology,2.0,,,,,4.0
Chiba Institute of Technology,3.0,,,,,4.0
National Institute of Metrology China,0.0,,,,,6.0
Konyang University,1.0,,,,,1.0
Prince Sattam Bin Abdulaziz University,2.0,,,,,1.0
University of Bolton,3.0,,,,,4.0
CAS - Purple Mountain Observatory,4.0,,,,,
National Research Council,0.0,,,,,81.0
RAS - Institute of Problems of Chemical Physics,1.0,,,,,
Ecole des hautes etudes en sante publique,2.0,,,,,3.0
Ecole Centrale de Lille,0.0,,,,,13.0
National Academy of Sciences,1.0,,,,,7.0
National Institutes of Natural Sciences,2.0,,,,,28.0
Monsanto Company,3.0,,,,,1.0
Sumitomo Electric Industries,0.0,,,,,1506.0
Tokyo Denki University,1.0,,,,,3.0
University of New England,2.0,,,,,1.0
BP plc,3.0,,,,,3.0
Dalian Nationalities University,4.0,,,,,3.0
Medical Research Council Laboratories Gambia,0.0,,,,,
Hoseo University,1.0,,,,,4.0
Muroran Institute of Technology,2.0,,,,,9.0
Sumitomo Chemical,3.0,,,,,1239.0
INERIS Institut National de l'Environnement Industriel et des Risques,4.0,,,,,
Xi'an Research Institute of High Technology,0.0,,,,,
"Leibniz Institute of Plant Biochemistry (IPB), Halle",1.0,,,,,
New York Institute of Technology,0.0,,,,,3.0
Ming Chuan University,1.0,,,,,4.0
Beijing Aeronautical Manufacturing Technology Research Institute,0.0,,,,,2.0
"Ministry of Water Resources, P.R. China",1.0,,,,,
RAS - P.P.Shirshov Institute of Oceanology,2.0,,,,,
Bei Jing University of Civil Engineering and Architecture,0.0,,,,,
Xihua University,1.0,,,,,1.0
Shandong Academy of Agricultural Sciences,2.0,,,,,6.0
Qingdao Technological University,0.0,,,,,3.0
University Northern Colorado,1.0,,,,,
CEMES Centre d'Elaboration de Materiaux et d'Etudes Structurales,2.0,,,,,
ESR,3.0,,,,,1.0
Chengdu University of Traditional Chinese Medicine,0.0,,,,,1.0
Summa Health System,0.0,,,,,2.0
Volkswagen AG,1.0,,,,,419.0
S N Bose National Centre for Basic Science,0.0,,,,,
Population Council,1.0,,,,,5.0
Sidra Medical and Research Center,2.0,,,,,4.0
Marine Biological Association,3.0,,,,,2.0
Keck Graduate Institute,0.0,,,,,9.0
Das Bayerische Zentrum fur Angewandte Energieforschung e.V.,1.0,,,,,
"RAS - Kirensky Institute of Physics, Siberian Branch",2.0,,,,,
DENSO Corporation,3.0,,,,,2886.0
Synopsys Inc.,0.0,,,,,228.0
Instituto Nacional de Metrologia,1.0,,,,,1.0
Joanneum Research,2.0,,,,,5.0
Educational Testing Service,3.0,,,,,17.0
Midwestern University,4.0,,,,,7.0
Kogakuin University,0.0,,,,,1.0
Public Health Research Institute - New York,1.0,,,,,
Deutsches Herzzentrum Berlin,2.0,,,,,1.0
Tatung University,0.0,,,,,6.0
"DSO National Laboratory, Singapore",1.0,,,,,
"RAS - Institute of Semiconductor Physics, Siberian Branch",2.0,,,,,
Kwandong University,3.0,,,,,14.0
Institute of Biochemistry and Biophysics of the Polish Academy of Science,4.0,,,,,
Tennessee State University,5.0,,,,,9.0
University of Northampton,0.0,,,,,1.0
ENSAT Ecole Nationale Superieure Agronomique de Toulouse,1.0,,,,,
Moredun Research Institute,2.0,,,,,7.0
HRL Laboratories,3.0,,,,,192.0
"Leibniz-Institute for New Materials (INM), Saarbrucken",4.0,,,,,
Universidade Estadual do Oeste do Parana,5.0,,,,,1.0
Mimar Sinan Guzel Sanatlar University,0.0,,,,,
Andong National University,1.0,,,,,1.0
Carl Zeiss SMT AG,2.0,,,,,
MST - Medisch Spectrum Twente Spaarne Gasthuis,3.0,,,,,
Kumoh National Institute of Technology,4.0,,,,,5.0
Lafayette College,0.0,,,,,1.0
3M,1.0,,,,,2933.0
CRLC Val d'Aurelle,0.0,,,,,
Genzyme Corporation,1.0,,,,,135.0
Ngee Ann Polytechnic,2.0,,,,,4.0
European Space Operation Center,0.0,,,,,
Universidade Federal de Alfenas,1.0,,,,,2.0
Indian Institute of Science Education and Research Mohali,2.0,,,,,1.0
IDEX Bordeaux,3.0,,,,,
Dalian Fisheries University,4.0,,,,,
Korea Electric Power,0.0,,,,,38.0
Institute for Problems of Materials Science National Academy of Sciences in Ukraine,1.0,,,,,
Bryn Mawr College,2.0,,,,,1.0
Shandong Academy of Sciences,3.0,,,,,2.0
Schulthess Klinik - Schulthess Clinic,4.0,,,,,
"Univerza v Mariboru Fakultete za Elektrotehniko, racunalnistvo in Informatiko",5.0,,,,,
MediaTek,6.0,,,,,1552.0
CSEM SA,7.0,,,,,1.0
Hospital Sirio-Libanes,8.0,,,,,1.0
CAS - Institute of Optics and Electronics,9.0,,,,,
Universidad Adolfo Ibanez,10.0,,,,,1.0
Instituto Mexicano Del Petroleo,0.0,,,,,30.0
National Kaohsiung Normal University,1.0,,,,,1.0
Mahatma Gandhi University,2.0,,,,,1.0
Tokyo University of Agriculture,3.0,,,,,43.0
Bangalore University,4.0,,,,,1.0
Azienda Ospedaliera Universitaria Senese,0.0,,,,,2.0
"High Energy Accelerator Research Organization, Institute of Particle and Nuclear Physics",1.0,,,,,
BAE Systems,2.0,,,,,779.0
Xi'an Institute of Posts and Telecommunications,3.0,,,,,
Seattle Biomedical Research Institute,4.0,,,,,2.0
Czech National Institute of Public Health,0.0,,,,,
Istituto Nazionale di Ottica Applicata,1.0,,,,,
Kochi University of Technology,0.0,,,,,6.0
Laser Zentrum Hannover E.V.,1.0,,,,,8.0
Instituto Nacional de Neurologia y Neurocirugia,2.0,,,,,1.0
Toyo University,3.0,,,,,2.0
POSCO,0.0,,,,,355.0
Infineon Technologies Austria AG,1.0,,,,,414.0
Hannam University,2.0,,,,,1.0
Instituto Nacional de Matematica Pura E Aplicada,0.0,,,,,1.0
Lovelace Respiratory Research Institute,1.0,,,,,1.0
Botswana Ministry of Health & Wellness,2.0,,,,,
ArcelorMittal,3.0,,,,,145.0
"Institut de Physique des Materiaux, Bucarest-Magurele",0.0,,,,,
Institute of Biophysics of the Academy of Sciences of the Czech Republic,1.0,,,,,
Chaoyang University of Technology,0.0,,,,,1.0
Universite d'Oran,1.0,,,,,
North Carolina Central University,2.0,,,,,8.0
Ministry of Forests and Range,0.0,,,,,
Fairview Health Service,1.0,,,,,
Society of Petroleum Engineers International,0.0,,,,,
Institute of Acoustics Chinese Academy of Sciences,1.0,,,,,22.0
Instituto Nacional de Tecnica Aeroespacial,2.0,,,,,1.0
Institute of Mountain Hazards and Environment Chinese Academy of Sciences,3.0,,,,,2.0
Centenary Institute,0.0,,,,,4.0
Actelion Pharmaceuticals Ltd.,1.0,,,,,101.0
CAS - Institute of Systems Science Beijing,2.0,,,,,
Universidad de Antofagasta,0.0,,,,,2.0
Washington State University Misc. Non Branch Campus,1.0,,,,,
Telecom & Management SudParis,2.0,,,,,
Loyola College India,3.0,,,,,
Scion,4.0,,,,,9.0
Nanjing University of Finance & Economics,0.0,,,,,
RAS - Institute of Solid State Physics,1.0,,,,,
Kazusa DNA Research Institute,2.0,,,,,11.0
Institute of Physics National Academy of Sciences in Ukraine,3.0,,,,,
Clark Atlanta University,0.0,,,,,3.0
ESRIN - ESA Centre for Earth Observation,1.0,,,,,
Astellas Pharma Inc.,2.0,,,,,85.0
Korea Institute of Ceramic Engineering And Technology,3.0,,,,,5.0
Barts and The London NHS Trust,0.0,,,,,1.0
CAS - Anhui Institute of Optics and Fine Mechanics,1.0,,,,,
RAS - USSR Cardiology Research Center,2.0,,,,,
Centro de Investigacion en Alimentacion y Desarrollo,3.0,,,,,2.0
National Institute of Biomedical Innovation,4.0,,,,,3.0
Naval Aeronautical Engineering Academy Yantai,5.0,,,,,
Royal Devon & Exeter NHS Foundation Trust,6.0,,,,,
Forest Research,0.0,,,,,6.0
Kun Shan University,1.0,,,,,6.0
Institut Pasteur du Cambodge,2.0,,,,,2.0
Kenyatta University,3.0,,,,,2.0
Universidade de Caxias do Sul,0.0,,,,,1.0
NARO National Institute of Animal Health,1.0,,,,,
Xerox,2.0,,,,,4180.0
Daiichi Sankyo Kabushiki-gaisha,3.0,,,,,
Korea Aerospace University,4.0,,,,,14.0
Universite des Antilles et de la Guyane,5.0,,,,,8.0
Monell Chemical Senses Center,0.0,,,,,6.0
Latvian Biomedical Research and Study Centre,1.0,,,,,1.0
Rose Hulman Institute Technology,0.0,,,,,
IBCP Institut de Biologie et de Chimie des Proteines,1.0,,,,,
Zhejiang University of Science and Technology,0.0,,,,,6.0
TATA Steel,1.0,,,,,61.0
Mitsubishi Heavy Industries,2.0,,,,,1752.0
William Paterson University,3.0,,,,,2.0
Instytut Metalurgii i Inzynierii Materialowej Polskiej Akademii Nauk,0.0,,,,,
European Central Bank ECB,1.0,,,,,1.0
Yunnan Minzu University,2.0,,,,,3.0
IMFT Institut de Mecaniques des Fluides,3.0,,,,,
RAS - N.N.Semenov Institute of Chemical Physics,4.0,,,,,
ENSAI Ecole Nationale de la Statistique et de l?Analyse de l?Information,0.0,,,,,
University of Northern Iowa,1.0,,,,,3.0
UNIVERSIDAD TECNICA PARTICULAR DE LOJA,2.0,,,,,3.0
GANIL Grand Accelerateur National d'Ions Lourds,3.0,,,,,
"Pandit Dwarka Prasad Mishra Indian Institute of Information Technology, Design and Manufacturing Jab",4.0,,,,,
Defence Metallurgical Research Lab India,0.0,,,,,
Kuwait Institute for Scientific Research,1.0,,,,,12.0
Deutsche Telekom,2.0,,,,,257.0
Hospital Universitaire des Enfants Reine Fabiola,3.0,,,,,
CPE Lyon,4.0,,,,,6.0
Anhui Institute of Architecture and Industry,0.0,,,,,
Edwards Lifesciences,1.0,,,,,274.0
Groupe des Ecoles Nationales d'Economie et Statistique,2.0,,,,,
"Centre Hospitalier, France",3.0,,,,,
Zte,4.0,,,,,6191.0
St. Michael's Hospital,5.0,,,,,12.0
Universidad del Norte,6.0,,,,,3.0
Ithaca College,7.0,,,,,1.0
Union College,0.0,,,,,3.0
Max-Plack-Institut fur demografische Forschung,1.0,,,,,
University of Shiga Prefecture,2.0,,,,,3.0
Universite Abdelmalek Essaadi,3.0,,,,,2.0
Munich University of Applied Sciences - Hochschule M?nchen,4.0,,,,,
Callaghan Innovation,0.0,,,,,3.0
Animal Health Trust,1.0,,,,,1.0
AMEC,2.0,,,,,16.0
RAS - Institute of Molecular Genetics,3.0,,,,,
Universidad Pontificia Bolivariana,0.0,,,,,1.0
Universite M'hamed Bougara de Boumerdes,1.0,,,,,
National Institute for Genetic Engineering and Biotechnology Iran,2.0,,,,,
Kanazawa Institute of Technology,0.0,,,,,3.0
Laboratory of Dynamic Geodesy Chinese Academy of Sciences,1.0,,,,,
RAS - Shubnikov Institute of Crystallography,2.0,,,,,
Kyungnam University,3.0,,,,,4.0
Communications Research Centre,0.0,,,,,2.0
Alnylam Pharmaceuticals,1.0,,,,,128.0
ENSIACET Ecole Nationale Superieure des Ingenieurs en Arts Chimiques et Technologiques,2.0,,,,,
Bnai-Zion Medical Center,0.0,,,,,4.0
Devi Ahilya University of Indore,1.0,,,,,
Hanseo University,2.0,,,,,4.0
IGH Institut de Genetique Humaine,3.0,,,,,
Teva Pharmaceutical Industries Ltd.,4.0,,,,,88.0
Seoul Women's University,0.0,,,,,1.0
ConocoPhillips,1.0,,,,,160.0
Aventis Pharma Germany GmbH,2.0,,,,,
Shire,3.0,,,,,130.0
RAS - Institute of High Current Electronics SB,4.0,,,,,
Occidental College,5.0,,,,,2.0
"RAS - Pushkov Institute of Terrestrial Magnetism, Ionosphere and Radiowave Propagation",0.0,,,,,
Institute of Remote Sensing Application Chinese Academy of Sciences,1.0,,,,,
Instituto Agronomico,2.0,,,,,1.0
Institute of Semiconductors Physics National Academy of Sciences in Ukraine,0.0,,,,,
Danish Technological Institute,1.0,,,,,1.0
NIZO food research,2.0,,,,,2.0
Evonik Industries AG,3.0,,,,,31.0
Otsuka Pharmaceutical Co Ltd,4.0,,,,,84.0
Symbiosis International University,0.0,,,,,1.0
Swerea AB,1.0,,,,,
Chongqing University of Science and Technology,2.0,,,,,1.0
Telecom Italia,3.0,,,,,84.0
Xuchang University,4.0,,,,,1.0
Petronas,0.0,,,,,14.0
University of Southern Maine,1.0,,,,,1.0
Korea University of Technology and Education,2.0,,,,,9.0
National Centre for Cell Science,0.0,,,,,1.0
Korea Institute of Construction Technology,1.0,,,,,11.0
INED Institut National d' Etudes Demographiques,2.0,,,,,
National Institute for Research and Development in Microtechnologies Romania,3.0,,,,,
Hopital Nord CHU de Sainte-Etienne,0.0,,,,,
Centro de Investigaciones en Optica,1.0,,,,,1.0
Korea Aerospace Research Institute,2.0,,,,,45.0
RAS - Institute for Problems in Mechanics,3.0,,,,,
Xilinx Inc.,4.0,,,,,256.0
Nissan Motor,0.0,,,,,2296.0
Hamamatsu Global,1.0,,,,,
Nippon Dental University,2.0,,,,,1.0
Shreemati Nathibai Damodar Thackersey Women's University,0.0,,,,,
Hochschule fur Angewandte Wissenschaften Hamburg - Hamburg University of Applied Sciences,1.0,,,,,
Klaipeda University,2.0,,,,,1.0
Hospital Universitari Principe de Asturias,3.0,,,,,
CRAG - Centre for Research in Agricultural Genomics,0.0,,,,,
CRPG Centre de Recherches Petrographiques et Geochimiques,1.0,,,,,
Academy of Armored Force Engineering China,2.0,,,,,
Government of Quebec,0.0,,,,,
IHI Corporation,1.0,,,,,424.0
RAS - Saint Petersburg Department of Steklov Institute of Mathematics,2.0,,,,,
St. Luke?s International University,3.0,,,,,
Universidad Nacional de Quilmes,0.0,,,,,2.0
Max-Planck-Institut fur Hirnforschung,0.0,,,,,
Daejeon University,1.0,,,,,2.0
Nippon Hoso Kyokai,2.0,,,,,
Ohio Aerospace Institute,3.0,,,,,1.0
Hochschule Reutlingen - University of Applied Sciences Reutlingen,0.0,,,,,
JEOL Ltd.,1.0,,,,,164.0
Jain University,2.0,,,,,1.0
Instytut Chemii Bioorganicznej Polskiej Akademii Nauk,0.0,,,,,
Centro de Investigacion en Materiales Avanzados,1.0,,,,,4.0
Xavier University,2.0,,,,,4.0
Toray Industries Inc,0.0,,,,,717.0
Harper Adams University College,1.0,,,,,
Southern Connecticut State University,2.0,,,,,1.0
Peugeot (PSA),3.0,,,,,
Fugro,0.0,,,,,43.0
Miami Children's Hospital,1.0,,,,,1.0
Freescale Semiconductor,2.0,,,,,1270.0
National Cancer Institute Canada,0.0,,,,,
Ohio Northern University,1.0,,,,,1.0
Institute of Catalysis and Surface Chemistry of the Polish Academy of Sciences,2.0,,,,,
Sharp,3.0,,,,,6095.0
Tuskegee University,0.0,,,,,3.0
Texas Southern University,1.0,,,,,3.0
Wisconsin Department Natural Resources,2.0,,,,,
Holland Laboratory for Biomedical Sciences,0.0,,,,,
OFS Fitel Denmark ApS,1.0,,,,,
Instituto Nazionale per la Fisica della Materia,2.0,,,,,
Institut National Polytechnique de Toulouse,3.0,,,,,24.0
Xavier University of Louisiana,4.0,,,,,3.0
"Romanian Academy - Institute of Physical Chemistry, Bucharest",0.0,,,,,
Valparaiso University,1.0,,,,,2.0
"Sumitomo Dainippon Pharma Co., Ltd.",2.0,,,,,51.0
PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,3.0,,,,,1.0
Wakayama University,4.0,,,,,3.0
Instituto De Pesquisas Jardim Botanico Do Rio De Janerio,5.0,,,,,
CReSA - Centre for Animal Health Research,0.0,,,,,
Cheongju University,1.0,,,,,1.0
"Fundacao Universitaria do ABC, Faculdade de Medicina do ABC",2.0,,,,,
Davidson College,3.0,,,,,1.0
Kitami Institute of Technology,4.0,,,,,15.0
Izmir Ekonomi University,5.0,,,,,
"University of the East, Philippines",6.0,,,,,
Moldova Academy of Sciences - Institute of Applied Physics,7.0,,,,,
Adobe Systems Incorporated,0.0,,,,,706.0
Hopital d'instruction des armees du Val-de-Grace,1.0,,,,,
BBC,0.0,,,,,2.0
Yuanpei University of Science and Technology Taiwan,1.0,,,,,
Japan Fine Ceramics Center,2.0,,,,,25.0
Toyama Prefectural University,3.0,,,,,3.0
Hiroshima City University,0.0,,,,,3.0
Far East University,1.0,,,,,7.0
Korea Polytechnic University,2.0,,,,,8.0
Veterinary Research Institute,3.0,,,,,5.0
JFE Steel Corporation,0.0,,,,,660.0
Hygeia Hospital,1.0,,,,,
Sunway University,0.0,,,,,1.0
Hunan College of Traditional Chinese Medicine,1.0,,,,,
EMC Corporation,2.0,,,,,854.0
Haldor Topsoe AS,3.0,,,,,
Tajen Technological University,0.0,,,,,
University of Applied Sciences Cologne - Fachhochschule Koln,1.0,,,,,
Westinghouse Electric Company,2.0,,,,,122.0
RAS - Pulkovo Astronomical Observatory,3.0,,,,,
Ching Yun University Taiwan,4.0,,,,,
College of Veterinary Science and Animal Husbandry Gujarat,0.0,,,,,
Jaguar Land Rover,1.0,,,,,910.0
Children's Cancer Institute Australia,0.0,,,,,1.0
Universidad Nacional de la Patagonia San Juan Bosco,1.0,,,,,1.0
California State University San Marcos,2.0,,,,,1.0
CIIT Centers for Health Research,3.0,,,,,
Chengdu University,4.0,,,,,3.0
Federal Aviation Administration,0.0,,,,,1.0
Wuhan General Hospital,1.0,,,,,1.0
KLA-Tencor Corporation,0.0,,,,,448.0
Institut National des Telecommunications,1.0,,,,,
Dongseo University,2.0,,,,,3.0
"SAS Institute, Inc.",3.0,,,,,96.0
OSRAM Licht AG,0.0,,,,,
"Ecole Nationale Superieure d'Electrotechnique, d'Electronique, d'Informatique, d'Hydraulique et des",1.0,,,,,
Fukushima University,2.0,,,,,3.0
Pierre Fabre Recherche et Developpement,3.0,,,,,
RISE Bioeconomy,4.0,,,,,
National Academy of Sciences in Ukraine Institute of Mathematics,5.0,,,,,
Centre Hospitalier Intercommunal Poissy-St-Germain-en-Laye,0.0,,,,,
"Kansai Electric Power Co., Inc.",1.0,,,,,36.0
CAS - Beijing Institute of Control Engineering,2.0,,,,,
IGN Institut Geographique National,3.0,,,,,
Norfolk State University,0.0,,,,,1.0
Marine Institute (Foras na Mara),0.0,,,,,
Council for Scientific and Industrial Research Ghana,1.0,,,,,
Universidad Eafit,2.0,,,,,18.0
MTU Aero Engines GmbH,0.0,,,,,45.0
Accenture,1.0,,,,,448.0
"Research Institute of Industrial Science & Technology, Pohang",2.0,,,,,
Prince Sultan University (PSU),3.0,,,,,
ATREE,4.0,,,,,4.0
"UES, Inc.",5.0,,,,,3.0
